Date,Stock,Num_Clients,Sum_Pct
2026-05-12,NMDC,6,36.64
2026-05-12,NTPC,1,4.3
2026-05-12,NYKAA,3,12.36
2026-05-12,OBEROIRLTY,2,7.18
2026-05-12,PATANJALI,9,42.63
2026-05-12,PFC,1,4.63
2026-05-12,PHOENIXLTD,3,10.68
2026-05-12,PIDILITIND,1,4.46
2026-05-12,PNB,5,19.43
2026-05-12,PNBHOUSING,1,3.13
2026-05-12,POLYCAB,2,7.25
2026-05-12,PREMIERENE,2,12.92
2026-05-12,PRESTIGE,1,5.45
2026-05-12,RBLBANK,6,30.05
2026-05-12,RECLTD,3,15.98
2026-05-12,SAIL,14,99.51
2026-05-12,SAMMAANCAP,11,50.68
2026-05-12,SBICARD,1,7.19
2026-05-12,SBILIFE,1,3.14
2026-05-12,SHREECEM,1,6.45
2026-05-12,SUNPHARMA,1,4.2
2026-05-12,TATAPOWER,1,3.51
2026-05-12,TVSMOTOR,2,9.06
2026-05-12,UNIONBANK,1,4.13
2026-05-12,UNITDSPR,1,3.21
2026-05-12,UPL,3,15.71
2026-05-12,VBL,1,7.25
2026-05-12,WAAREEENER,2,7.45
2026-05-12,WIPRO,1,7.84
2026-05-12,YESBANK,1,4.15
2026-05-12,ZYDUSLIFE,1,4.84
2026-04-13,360ONE,1,3.73
2026-04-13,ABCAPITAL,2,7.47
2026-04-13,ADANIENSOL,9,43.79
2026-04-13,ADANIENT,3,20.52
2026-04-13,ADANIGREEN,3,13.23
2026-04-13,ADANIPOWER,1,4.04
2026-04-13,ALKEM,1,6.16
2026-04-13,AMBER,1,3.14
2026-04-13,AMBUJACEM,7,40.43
2026-04-13,APLAPOLLO,2,6.98
2026-04-13,AUROPHARMA,10,45.86
2026-04-13,AXISBANK,1,3.35
2026-04-13,BAJAJFINSV,1,3.63
2026-04-13,BANDHANBNK,6,34.02
2026-04-13,BANKBARODA,2,10.52
2026-04-13,BANKINDIA,1,3.13
2026-04-13,BHEL,6,24.13
2026-04-13,BIOCON,1,3.83
2026-04-13,BOSCHLTD,4,16.36
2026-04-13,BRITANNIA,1,3.36
2026-04-13,CANBK,1,5.17
2026-04-13,CGPOWER,1,3.14
2026-04-13,CHOLAFIN,2,13.54
2026-04-13,CONCOR,5,25.29
2026-04-13,CROMPTON,4,19.47
2026-04-13,DABUR,4,20.2
2026-04-13,DALBHARAT,1,3.92
2026-04-13,DELHIVERY,1,7.12
2026-04-13,DIVISLAB,1,3.94
2026-04-13,DIXON,1,3.13
2026-04-13,DLF,6,27.43
2026-04-13,EICHERMOT,1,3.35
2026-04-13,EXIDEIND,8,37.74
2026-04-13,FORTIS,1,3.84
2026-04-13,GLENMARK,9,45.6
2026-04-13,GMRAIRPORT,2,8.49
2026-04-13,GODREJCP,1,6.81
2026-04-13,GODREJPROP,2,8.5
2026-04-13,GRASIM,2,9.8
2026-04-13,HAL,1,4.4
2026-04-13,HDFCLIFE,1,4.89
2026-04-13,HEROMOTOCO,1,3.34
2026-04-13,HINDZINC,1,4.29
2026-04-13,HUDCO,1,3.01
2026-04-13,HYUNDAI,1,4.14
2026-04-13,ICICIGI,1,4.46
2026-04-13,ICICIPRULI,3,13.1
2026-04-13,IDEA,6,31.67
2026-04-13,IEX,6,28.26
2026-04-13,INDHOTEL,1,3.5
2026-04-13,INDUSTOWER,3,12.44
2026-04-13,INOXWIND,5,28.48
2026-04-13,JIOFIN,3,13.0
2026-04-13,JSWENERGY,4,17.11
2026-04-13,JSWSTEEL,5,21.08
2026-04-13,JUBLFOOD,3,12.98
2026-04-13,KALYANKJIL,2,10.43
2026-04-13,KAYNES,1,5.34
2026-04-13,KOTAKBANK,1,3.57
2026-04-13,KPITTECH,1,4.15
2026-04-13,LAURUSLABS,3,9.82
2026-04-13,LICHSGFIN,10,52.68
2026-04-13,LODHA,8,45.17
2026-04-13,LUPIN,1,4.85
2026-04-13,MANAPPURAM,9,44.11
2026-04-13,MARICO,2,6.55
2026-04-13,MCX,3,13.54
2026-04-13,MFSL,4,18.1
2026-04-13,MOTHERSON,1,4.89
2026-04-13,NATIONALUM,2,9.06
2026-04-13,NBCC,5,24.18
2026-04-13,NMDC,5,35.01
2026-04-13,NYKAA,3,11.71
2026-04-13,OBEROIRLTY,3,16.27
2026-04-13,OFSS,2,12.26
2026-04-13,PATANJALI,8,39.24
2026-04-13,PFC,1,5.16
2026-04-13,PGEL,2,7.52
2026-04-13,PHOENIXLTD,1,3.05
2026-04-13,PIIND,1,4.09
2026-04-13,PNB,3,12.16
2026-04-13,PNBHOUSING,3,10.73
2026-04-13,PREMIERENE,2,7.86
2026-04-13,PRESTIGE,1,7.62
2026-04-13,RBLBANK,9,34.62
2026-04-13,RECLTD,3,14.74
2026-04-13,SAIL,14,98.7
2026-04-13,SAMMAANCAP,11,60.67
2026-04-13,SBICARD,2,11.9
2026-04-13,SBILIFE,1,6.05
2026-04-13,SHRIRAMFIN,1,3.32
2026-04-13,SRF,1,3.84
2026-04-13,TATACONSUM,1,5.15
2026-04-13,TATAPOWER,1,4.07
2026-04-13,TATATECH,1,4.56
2026-04-13,TVSMOTOR,1,5.64
2026-04-13,UNITDSPR,1,3.16
2026-04-13,UNOMINDA,1,3.99
2026-04-13,UPL,3,13.13
2026-04-13,VBL,1,4.25
2026-04-13,VEDL,1,3.69
2026-04-13,WAAREEENER,2,12.56
2026-04-13,YESBANK,1,3.18
2026-04-13,ZYDUSLIFE,1,3.82
2026-02-13,ABCAPITAL,7,38.05
2026-02-13,ADANIENSOL,7,32.28
2026-02-13,ADANIENT,2,9.1
2026-02-13,ADANIGREEN,1,3.2
2026-02-13,ALKEM,1,4.93
2026-02-13,AMBUJACEM,7,31.12
2026-02-13,ANGELONE,1,3.36
2026-02-13,APLAPOLLO,2,7.48
2026-02-13,APOLLOHOSP,2,11.48
2026-02-13,ASHOKLEY,2,7.5
2026-02-13,ASIANPAINT,1,3.54
2026-02-13,ASTRAL,1,4.13
2026-02-13,AUROPHARMA,10,46.64
2026-02-13,BAJAJFINSV,2,6.96
2026-02-13,BANDHANBNK,5,25.43
2026-02-13,BANKBARODA,1,7.04
2026-02-13,BANKINDIA,2,6.42
2026-02-13,BDL,1,6.15
2026-02-13,BHARATFORG,1,5.74
2026-02-13,BHEL,5,24.69
2026-02-13,BIOCON,2,7.26
2026-02-13,BRITANNIA,1,4.6
2026-02-13,CANBK,1,3.35
2026-02-13,CHOLAFIN,2,9.83
2026-02-13,COALINDIA,1,3.66
2026-02-13,COFORGE,2,7.66
2026-02-13,CONCOR,10,52.8
2026-02-13,CROMPTON,8,37.61
2026-02-13,DABUR,2,7.68
2026-02-13,DALBHARAT,2,11.36
2026-02-13,DELHIVERY,1,6.85
2026-02-13,DLF,6,26.0
2026-02-13,EICHERMOT,1,3.27
2026-02-13,EXIDEIND,4,18.34
2026-02-13,GAIL,1,6.58
2026-02-13,GLENMARK,7,32.24
2026-02-13,GMRAIRPORT,2,9.73
2026-02-13,GODREJPROP,7,29.46
2026-02-13,GRASIM,3,16.44
2026-02-13,HAL,2,10.37
2026-02-13,HAVELLS,1,5.31
2026-02-13,HDFCBANK,1,4.14
2026-02-13,HDFCLIFE,1,3.88
2026-02-13,HINDZINC,1,4.97
2026-02-13,HUDCO,3,10.7
2026-02-13,ICICIGI,1,7.66
2026-02-13,ICICIPRULI,2,8.59
2026-02-13,IDEA,7,36.78
2026-02-13,IEX,7,28.04
2026-02-13,INDIANB,1,3.0
2026-02-13,INDIGO,1,4.3
2026-02-13,INDUSINDBK,1,4.14
2026-02-13,INDUSTOWER,3,15.8
2026-02-13,INOXWIND,5,23.59
2026-02-13,IRCTC,2,10.37
2026-02-13,IRFC,1,3.05
2026-02-13,ITC,1,3.12
2026-02-13,JIOFIN,5,25.81
2026-02-13,JSWENERGY,6,26.11
2026-02-13,JSWSTEEL,5,23.14
2026-02-13,JUBLFOOD,1,3.88
2026-02-13,KALYANKJIL,3,12.8
2026-02-13,KAYNES,4,26.52
2026-02-13,KOTAKBANK,1,3.46
2026-02-13,LAURUSLABS,2,9.68
2026-02-13,LICHSGFIN,11,51.18
2026-02-13,LICI,1,6.5
2026-02-13,LODHA,1,3.25
2026-02-13,LUPIN,1,5.02
2026-02-13,MANAPPURAM,5,26.6
2026-02-13,MARICO,4,13.85
2026-02-13,MAZDOCK,2,7.17
2026-02-13,MCX,3,10.37
2026-02-13,MFSL,4,17.3
2026-02-13,MOTHERSON,1,4.83
2026-02-13,MPHASIS,2,6.33
2026-02-13,MUTHOOTFIN,2,7.27
2026-02-13,NATIONALUM,3,12.05
2026-02-13,NAUKRI,1,3.56
2026-02-13,NBCC,5,21.59
2026-02-13,NHPC,2,8.63
2026-02-13,NMDC,7,40.41
2026-02-13,NTPC,1,4.23
2026-02-13,NYKAA,1,3.04
2026-02-13,OBEROIRLTY,1,4.29
2026-02-13,OFSS,2,9.88
2026-02-13,OIL,1,4.12
2026-02-13,PATANJALI,9,46.47
2026-02-13,PETRONET,3,12.27
2026-02-13,PFC,2,8.87
2026-02-13,PGEL,2,6.68
2026-02-13,PHOENIXLTD,3,13.43
2026-02-13,PNB,2,7.96
2026-02-13,PNBHOUSING,3,12.03
2026-02-13,POLICYBZR,1,3.36
2026-02-13,POLYCAB,2,9.11
2026-02-13,RBLBANK,14,53.84
2026-02-13,RECLTD,3,15.52
2026-02-13,RVNL,1,7.18
2026-02-13,SAIL,13,86.07
2026-02-13,SAMMAANCAP,13,77.45
2026-02-13,SBICARD,1,4.6
2026-02-13,SBILIFE,2,6.41
2026-02-13,SOLARINDS,1,3.4
2026-02-13,SRF,1,3.24
2026-02-13,SYNGENE,4,18.37
2026-02-13,TATACONSUM,1,3.54
2026-02-13,TATAELXSI,2,10.64
2026-02-13,TATASTEEL,1,3.38
2026-02-13,TIINDIA,1,3.51
2026-02-13,TVSMOTOR,2,10.91
2026-02-13,UNOMINDA,2,12.53
2026-02-13,UPL,2,9.25
2026-02-13,VEDL,2,9.15
2026-02-13,VOLTAS,1,5.42
2026-02-13,YESBANK,1,5.07
2026-01-13,ABCAPITAL,6,30.49
2026-01-13,ADANIENSOL,5,20.74
2026-01-13,ADANIENT,3,13.43
2026-01-13,ADANIGREEN,1,4.2
2026-01-13,ADANIPORTS,1,6.23
2026-01-13,ALKEM,1,4.93
2026-01-13,AMBUJACEM,9,43.42
2026-01-13,ANGELONE,1,7.57
2026-01-13,APLAPOLLO,7,31.87
2026-01-13,APOLLOHOSP,1,5.28
2026-01-13,ASHOKLEY,2,10.24
2026-01-13,ASIANPAINT,1,3.54
2026-01-13,AUROPHARMA,10,49.34
2026-01-13,AXISBANK,1,3.74
2026-01-13,BAJAJFINSV,2,8.1
2026-01-13,BAJFINANCE,1,4.41
2026-01-13,BANDHANBNK,11,57.47
2026-01-13,BANKBARODA,1,3.87
2026-01-13,BANKINDIA,2,9.93
2026-01-13,BDL,2,6.35
2026-01-13,BEL,1,5.61
2026-01-13,BHEL,2,10.39
2026-01-13,BIOCON,3,16.39
2026-01-13,BOSCHLTD,1,4.55
2026-01-13,BSE,2,7.94
2026-01-13,CDSL,2,11.06
2026-01-13,COALINDIA,1,3.68
2026-01-13,COLPAL,1,3.08
2026-01-13,CONCOR,10,54.54
2026-01-13,CROMPTON,8,35.77
2026-01-13,CUMMINSIND,1,5.21
2026-01-13,DABUR,2,8.25
2026-01-13,DALBHARAT,1,7.45
2026-01-13,DELHIVERY,1,7.04
2026-01-13,DIVISLAB,1,4.37
2026-01-13,DIXON,3,13.39
2026-01-13,DLF,7,29.99
2026-01-13,EICHERMOT,1,3.33
2026-01-13,ETERNAL,1,3.4
2026-01-13,EXIDEIND,2,7.62
2026-01-13,GAIL,1,4.92
2026-01-13,GLENMARK,7,34.51
2026-01-13,GMRAIRPORT,4,15.53
2026-01-13,GODREJPROP,6,30.94
2026-01-13,GRASIM,2,13.17
2026-01-13,HAL,2,8.81
2026-01-13,HAVELLS,1,4.31
2026-01-13,HDFCAMC,2,10.07
2026-01-13,HDFCLIFE,1,3.24
2026-01-13,HINDPETRO,1,3.41
2026-01-13,HUDCO,3,13.26
2026-01-13,ICICIGI,1,7.66
2026-01-13,ICICIPRULI,2,6.85
2026-01-13,IDEA,7,34.13
2026-01-13,IEX,3,14.38
2026-01-13,IIFL,3,11.98
2026-01-13,INDIANB,1,3.89
2026-01-13,INDUSINDBK,2,10.07
2026-01-13,INDUSTOWER,5,22.82
2026-01-13,INOXWIND,7,34.84
2026-01-13,IRCTC,3,16.02
2026-01-13,IRFC,2,11.96
2026-01-13,JINDALSTEL,1,3.8
2026-01-13,JIOFIN,4,22.07
2026-01-13,JSWENERGY,8,38.9
2026-01-13,JSWSTEEL,3,14.87
2026-01-13,JUBLFOOD,1,3.88
2026-01-13,KALYANKJIL,5,27.12
2026-01-13,KAYNES,5,23.17
2026-01-13,KOTAKBANK,1,3.69
2026-01-13,LAURUSLABS,1,3.8
2026-01-13,LICHSGFIN,11,46.67
2026-01-13,LICI,1,3.91
2026-01-13,LODHA,2,7.49
2026-01-13,LUPIN,1,5.02
2026-01-13,MANAPPURAM,5,22.18
2026-01-13,MARICO,4,17.44
2026-01-13,MAXHEALTH,1,4.03
2026-01-13,MAZDOCK,5,21.71
2026-01-13,MFSL,3,16.26
2026-01-13,MOTHERSON,1,4.51
2026-01-13,MPHASIS,3,10.23
2026-01-13,MUTHOOTFIN,1,4.17
2026-01-13,NATIONALUM,1,3.79
2026-01-13,NBCC,7,33.41
2026-01-13,NMDC,7,43.25
2026-01-13,NUVAMA,1,3.48
2026-01-13,NYKAA,1,3.01
2026-01-13,OFSS,2,9.88
2026-01-13,ONGC,1,3.57
2026-01-13,PATANJALI,10,55.71
2026-01-13,PERSISTENT,1,4.04
2026-01-13,PETRONET,6,22.19
2026-01-13,PFC,3,15.19
2026-01-13,PGEL,3,11.06
2026-01-13,PHOENIXLTD,1,4.11
2026-01-13,PNB,2,10.54
2026-01-13,PNBHOUSING,5,19.65
2026-01-13,POLYCAB,3,16.54
2026-01-13,POWERGRID,1,4.86
2026-01-13,POWERINDIA,1,3.39
2026-01-13,PRESTIGE,1,3.39
2026-01-13,RBLBANK,11,45.45
2026-01-13,RECLTD,4,19.65
2026-01-13,RVNL,1,4.96
2026-01-13,SAIL,12,77.45
2026-01-13,SAMMAANCAP,13,75.01
2026-01-13,SBICARD,1,3.71
2026-01-13,SBILIFE,1,4.69
2026-01-13,SHRIRAMFIN,1,3.53
2026-01-13,SOLARINDS,3,14.29
2026-01-13,SUNPHARMA,1,3.06
2026-01-13,SUZLON,1,3.09
2026-01-13,SYNGENE,1,4.14
2026-01-13,TATAELXSI,1,6.05
2026-01-13,TATAPOWER,2,6.51
2026-01-13,TATASTEEL,1,5.68
2026-01-13,TATATECH,1,3.19
2026-01-13,TECHM,1,4.02
2026-01-13,TIINDIA,1,6.04
2026-01-13,TRENT,1,4.41
2026-01-13,TVSMOTOR,2,11.29
2026-01-13,ULTRACEMCO,1,6.63
2026-01-13,UNIONBANK,1,5.22
2026-01-13,UNITDSPR,1,5.4
2026-01-13,UNOMINDA,1,4.76
2026-01-13,UPL,4,22.07
2026-01-13,VBL,1,4.19
2026-01-13,VEDL,2,9.84
2026-01-13,VOLTAS,1,3.98
2026-01-13,YESBANK,1,7.51
2026-03-13,ABCAPITAL,1,4.36
2026-03-13,ADANIENSOL,7,31.61
2026-03-13,ADANIENT,2,8.79
2026-03-13,ADANIGREEN,3,13.24
2026-03-13,ADANIPORTS,1,3.5
2026-03-13,ALKEM,1,4.93
2026-03-13,AMBUJACEM,9,47.04
2026-03-13,APLAPOLLO,2,7.36
2026-03-13,ASIANPAINT,1,3.54
2026-03-13,AUROPHARMA,10,48.51
2026-03-13,AXISBANK,1,4.81
2026-03-13,BAJAJFINSV,3,10.62
2026-03-13,BANDHANBNK,6,31.53
2026-03-13,BANKBARODA,1,7.04
2026-03-13,BDL,1,3.03
2026-03-13,BHARATFORG,1,3.19
2026-03-13,BHEL,6,34.63
2026-03-13,BIOCON,2,7.86
2026-03-13,BOSCHLTD,1,4.41
2026-03-13,BPCL,1,3.33
2026-03-13,CANBK,1,5.26
2026-03-13,CDSL,1,3.48
2026-03-13,CHOLAFIN,2,11.94
2026-03-13,COFORGE,2,14.58
2026-03-13,CONCOR,8,36.77
2026-03-13,CROMPTON,4,19.3
2026-03-13,DABUR,2,8.03
2026-03-13,DALBHARAT,1,3.66
2026-03-13,DELHIVERY,1,5.81
2026-03-13,DIXON,1,3.27
2026-03-13,DLF,5,22.19
2026-03-13,ETERNAL,1,3.11
2026-03-13,EXIDEIND,3,12.91
2026-03-13,FORTIS,1,4.09
2026-03-13,GAIL,1,5.34
2026-03-13,GLENMARK,6,27.84
2026-03-13,GMRAIRPORT,2,8.93
2026-03-13,GODREJCP,1,3.37
2026-03-13,GODREJPROP,2,10.31
2026-03-13,GRASIM,3,12.93
2026-03-13,HAL,1,4.7
2026-03-13,HDFCBANK,1,4.17
2026-03-13,HDFCLIFE,1,5.05
2026-03-13,HINDPETRO,1,3.38
2026-03-13,HINDZINC,1,3.88
2026-03-13,HUDCO,2,7.1
2026-03-13,ICICIBANK,1,3.06
2026-03-13,ICICIGI,1,5.46
2026-03-13,ICICIPRULI,3,10.99
2026-03-13,IDEA,7,38.23
2026-03-13,IDFCFIRSTB,1,3.1
2026-03-13,IEX,7,30.59
2026-03-13,INDIGO,2,7.0
2026-03-13,INDUSINDBK,1,3.9
2026-03-13,INDUSTOWER,3,12.93
2026-03-13,INOXWIND,6,27.53
2026-03-13,IREDA,1,4.37
2026-03-13,JIOFIN,5,24.82
2026-03-13,JSWENERGY,3,13.04
2026-03-13,JSWSTEEL,5,21.87
2026-03-13,JUBLFOOD,2,7.05
2026-03-13,KALYANKJIL,2,8.18
2026-03-13,KAYNES,3,17.47
2026-03-13,KOTAKBANK,1,5.58
2026-03-13,KPITTECH,1,5.7
2026-03-13,LAURUSLABS,3,12.1
2026-03-13,LICHSGFIN,10,54.1
2026-03-13,LODHA,2,7.65
2026-03-13,LTF,1,5.23
2026-03-13,LUPIN,1,5.02
2026-03-13,MANAPPURAM,10,49.92
2026-03-13,MARICO,1,3.34
2026-03-13,MAZDOCK,3,10.39
2026-03-13,MCX,2,9.63
2026-03-13,MFSL,4,18.0
2026-03-13,MOTHERSON,2,8.4
2026-03-13,MPHASIS,2,6.13
2026-03-13,NATIONALUM,1,4.01
2026-03-13,NBCC,6,26.18
2026-03-13,NHPC,1,4.82
2026-03-13,NMDC,6,33.02
2026-03-13,NTPC,1,3.2
2026-03-13,NYKAA,1,3.69
2026-03-13,OBEROIRLTY,2,10.17
2026-03-13,OFSS,3,15.58
2026-03-13,ONGC,1,3.27
2026-03-13,PATANJALI,9,45.4
2026-03-13,PAYTM,1,3.37
2026-03-13,PETRONET,1,4.3
2026-03-13,PFC,2,11.69
2026-03-13,PGEL,1,3.13
2026-03-13,PHOENIXLTD,2,6.98
2026-03-13,PIIND,1,3.12
2026-03-13,PNB,3,12.16
2026-03-13,PNBHOUSING,2,8.26
2026-03-13,PREMIERENE,1,3.32
2026-03-13,PRESTIGE,1,8.26
2026-03-13,RBLBANK,10,39.16
2026-03-13,RECLTD,3,16.52
2026-03-13,RVNL,1,3.01
2026-03-13,SAIL,13,94.04
2026-03-13,SAMMAANCAP,13,76.39
2026-03-13,SBICARD,2,11.9
2026-03-13,SBILIFE,1,3.33
2026-03-13,SHRIRAMFIN,1,3.28
2026-03-13,SYNGENE,2,7.42
2026-03-13,TATACONSUM,1,4.73
2026-03-13,TATAELXSI,1,4.93
2026-03-13,TATAPOWER,1,5.23
2026-03-13,TATATECH,1,4.08
2026-03-13,TECHM,1,3.6
2026-03-13,TVSMOTOR,2,9.21
2026-03-13,ULTRACEMCO,1,3.78
2026-03-13,UNOMINDA,2,10.91
2026-03-13,UPL,1,5.57
2026-03-13,VEDL,2,6.74
2026-03-13,YESBANK,1,3.05
2026-05-13,360ONE,1,3.74
2026-05-13,ABCAPITAL,2,6.88
2026-05-13,ADANIENSOL,7,43.8
2026-05-13,ADANIENT,4,27.19
2026-05-13,ADANIGREEN,3,14.04
2026-05-13,ADANIPOWER,1,3.16
2026-05-13,ALKEM,1,6.09
2026-05-13,AMBER,4,16.49
2026-05-13,AMBUJACEM,9,45.68
2026-05-13,APLAPOLLO,2,7.01
2026-05-13,ASTRAL,1,3.14
2026-05-13,AUBANK,1,5.08
2026-05-13,AUROPHARMA,5,27.66
2026-05-13,AXISBANK,1,4.19
2026-05-13,BAJAJFINSV,1,3.01
2026-05-13,BANDHANBNK,7,43.06
2026-05-13,BANKBARODA,3,16.92
2026-05-13,BANKINDIA,1,6.89
2026-05-13,BEL,1,3.05
2026-05-13,BHARTIARTL,1,3.17
2026-05-13,BHEL,7,37.77
2026-05-13,BIOCON,2,8.93
2026-05-13,BOSCHLTD,1,6.36
2026-05-13,BPCL,1,4.93
2026-05-13,CANBK,3,13.55
2026-05-13,CGPOWER,1,6.41
2026-05-13,CHOLAFIN,2,12.85
2026-05-13,COCHINSHIP,1,3.64
2026-05-13,CONCOR,5,25.69
2026-05-13,CROMPTON,5,22.03
2026-05-13,DABUR,3,10.47
2026-05-13,DALBHARAT,2,9.03
2026-05-13,DELHIVERY,1,4.87
2026-05-13,DLF,3,12.53
2026-05-13,EXIDEIND,1,3.31
2026-05-13,GLENMARK,9,48.37
2026-05-13,GMRAIRPORT,1,4.83
2026-05-13,GODFRYPHLP,1,3.09
2026-05-13,GODREJCP,1,6.98
2026-05-13,GODREJPROP,2,7.57
2026-05-13,GRASIM,3,15.55
2026-05-13,HAL,1,3.84
2026-05-13,HAVELLS,2,8.86
2026-05-13,HDFCAMC,1,3.31
2026-05-13,HDFCLIFE,4,18.65
2026-05-13,HINDPETRO,1,4.96
2026-05-13,HINDZINC,1,3.67
2026-05-13,HYUNDAI,2,11.55
2026-05-13,ICICIPRULI,4,17.94
2026-05-13,IDEA,7,34.61
2026-05-13,IDFCFIRSTB,1,5.76
2026-05-13,IEX,6,34.19
2026-05-13,INDHOTEL,1,3.63
2026-05-13,INDIANB,1,6.63
2026-05-13,INDUSINDBK,1,3.96
2026-05-13,INDUSTOWER,5,23.67
2026-05-13,INOXWIND,4,17.25
2026-05-13,IOC,1,3.31
2026-05-13,JINDALSTEL,1,4.38
2026-05-13,JIOFIN,3,13.54
2026-05-13,JSWENERGY,2,7.97
2026-05-13,JSWSTEEL,6,24.64
2026-05-13,JUBLFOOD,6,25.9
2026-05-13,KALYANKJIL,1,3.96
2026-05-13,KAYNES,1,3.21
2026-05-13,LAURUSLABS,4,17.04
2026-05-13,LICHSGFIN,11,53.8
2026-05-13,LODHA,3,14.3
2026-05-13,LUPIN,2,9.27
2026-05-13,MANAPPURAM,10,50.28
2026-05-13,MCX,1,4.17
2026-05-13,MFSL,3,12.06
2026-05-13,MOTHERSON,3,12.43
2026-05-13,NATIONALUM,3,16.52
2026-05-13,NAUKRI,1,3.81
2026-05-13,NBCC,5,25.88
2026-05-13,NMDC,8,43.7
2026-05-13,NTPC,1,4.37
2026-05-13,NYKAA,3,12.18
2026-05-13,OBEROIRLTY,2,7.18
2026-05-13,PATANJALI,9,44.22
2026-05-13,PFC,1,4.63
2026-05-13,PHOENIXLTD,3,11.04
2026-05-13,PIDILITIND,1,5.01
2026-05-13,PNB,5,20.2
2026-05-13,PNBHOUSING,1,3.22
2026-05-13,POLYCAB,3,10.67
2026-05-13,PREMIERENE,2,13.21
2026-05-13,PRESTIGE,1,5.58
2026-05-13,RBLBANK,6,30.06
2026-05-13,RECLTD,3,16.08
2026-05-13,SAIL,13,89.85
2026-05-13,SAMMAANCAP,12,56.65
2026-05-13,SBICARD,1,7.19
2026-05-13,SHREECEM,1,6.45
2026-05-13,SHRIRAMFIN,1,3.25
2026-05-13,SUNPHARMA,1,4.2
2026-05-13,TATAPOWER,1,4.14
2026-05-13,TVSMOTOR,2,8.85
2026-05-13,UNIONBANK,1,4.18
2026-05-13,UPL,3,15.53
2026-05-13,VBL,1,7.26
2026-05-13,WAAREEENER,2,7.46
2026-05-13,WIPRO,1,7.84
2026-05-13,YESBANK,1,4.39
2026-05-13,ZYDUSLIFE,1,4.62
2026-01-14,ABCAPITAL,6,31.49
2026-01-14,ADANIENSOL,5,21.53
2026-01-14,ADANIENT,3,13.42
2026-01-14,ADANIGREEN,1,4.2
2026-01-14,ADANIPORTS,1,6.24
2026-01-14,ALKEM,1,4.93
2026-01-14,AMBUJACEM,8,40.16
2026-01-14,ANGELONE,2,11.53
2026-01-14,APLAPOLLO,8,35.46
2026-01-14,APOLLOHOSP,1,6.08
2026-01-14,ASHOKLEY,2,10.22
2026-01-14,ASIANPAINT,1,3.54
2026-01-14,AUROPHARMA,10,49.05
2026-01-14,AXISBANK,1,4.34
2026-01-14,BAJAJFINSV,2,8.15
2026-01-14,BAJFINANCE,1,4.46
2026-01-14,BANDHANBNK,11,57.6
2026-01-14,BANKBARODA,1,3.6
2026-01-14,BANKINDIA,2,11.3
2026-01-14,BDL,2,7.79
2026-01-14,BEL,1,5.96
2026-01-14,BHEL,2,10.55
2026-01-14,BIOCON,3,14.34
2026-01-14,BOSCHLTD,2,7.28
2026-01-14,BSE,2,7.94
2026-01-14,CDSL,2,11.07
2026-01-14,COALINDIA,1,3.7
2026-01-14,COLPAL,1,3.08
2026-01-14,CONCOR,10,54.83
2026-01-14,CROMPTON,8,35.75
2026-01-14,CUMMINSIND,1,5.09
2026-01-14,DABUR,2,8.26
2026-01-14,DALBHARAT,1,8.09
2026-01-14,DELHIVERY,1,7.13
2026-01-14,DIVISLAB,1,5.04
2026-01-14,DIXON,4,17.73
2026-01-14,DLF,7,31.07
2026-01-14,EICHERMOT,1,3.33
2026-01-14,ETERNAL,1,3.02
2026-01-14,EXIDEIND,2,7.61
2026-01-14,GAIL,1,5.47
2026-01-14,GLENMARK,7,33.99
2026-01-14,GMRAIRPORT,4,16.42
2026-01-14,GODREJPROP,7,33.93
2026-01-14,GRASIM,2,13.18
2026-01-14,HAL,2,8.99
2026-01-14,HAVELLS,1,5.1
2026-01-14,HDFCAMC,2,9.86
2026-01-14,HDFCLIFE,1,3.63
2026-01-14,HINDPETRO,1,4.4
2026-01-14,HINDZINC,1,3.49
2026-01-14,HUDCO,3,13.61
2026-01-14,ICICIGI,1,7.66
2026-01-14,ICICIPRULI,2,6.68
2026-01-14,IDEA,7,34.19
2026-01-14,IEX,3,14.38
2026-01-14,IIFL,3,11.98
2026-01-14,INDIANB,1,4.25
2026-01-14,INDUSINDBK,1,6.04
2026-01-14,INDUSTOWER,5,21.93
2026-01-14,INOXWIND,7,34.42
2026-01-14,IRCTC,3,16.35
2026-01-14,IRFC,2,12.01
2026-01-14,JINDALSTEL,1,3.94
2026-01-14,JIOFIN,4,22.1
2026-01-14,JSWENERGY,8,39.55
2026-01-14,JSWSTEEL,4,17.99
2026-01-14,JUBLFOOD,1,3.88
2026-01-14,KALYANKJIL,4,21.59
2026-01-14,KAYNES,5,23.03
2026-01-14,KOTAKBANK,1,3.3
2026-01-14,LAURUSLABS,1,3.75
2026-01-14,LICHSGFIN,10,42.78
2026-01-14,LICI,1,3.91
2026-01-14,LODHA,2,7.5
2026-01-14,LUPIN,1,5.02
2026-01-14,MANAPPURAM,5,22.13
2026-01-14,MARICO,4,17.16
2026-01-14,MAXHEALTH,1,4.12
2026-01-14,MAZDOCK,5,20.22
2026-01-14,MFSL,3,16.27
2026-01-14,MOTHERSON,1,4.51
2026-01-14,MPHASIS,3,10.23
2026-01-14,MUTHOOTFIN,1,4.15
2026-01-14,NATIONALUM,1,3.12
2026-01-14,NBCC,7,33.12
2026-01-14,NMDC,7,43.08
2026-01-14,NUVAMA,1,3.34
2026-01-14,NYKAA,1,3.01
