Date,Stock,Close
2026-05-04,NTPC,400.0499877929688
2026-05-05,NTPC,398.6499938964844
2026-05-06,NTPC,394.8500061035156
2026-05-07,NTPC,400.3500061035156
2026-05-08,NTPC,402.1499938964844
2026-05-11,NTPC,392.9500122070313
2026-05-12,NTPC,392.7000122070313
2026-05-13,NTPC,390.4500122070313
2026-05-14,NTPC,396.2999877929688
2026-05-15,NTPC,395.25
2026-05-18,NTPC,388.2999877929688
2026-05-19,NTPC,389.3999938964844
2026-05-20,NTPC,392.4500122070313
2026-05-21,NTPC,388.7999877929688
2026-05-22,NTPC,388.6499938964844
2026-05-25,NTPC,390.0499877929688
2026-05-26,NTPC,389.7000122070313
2026-05-27,NTPC,398.1499938964844
2026-05-28,NTPC,398.1499938964844
2026-05-29,NTPC,386.8999938964844
2026-06-01,NTPC,378.7000122070313
2026-06-02,NTPC,367.3999938964844
2026-06-03,NTPC,366.7999877929688
2026-06-04,NTPC,366.3999938964844
2026-06-05,NTPC,361.6499938964844
2026-06-08,NTPC,362.3999938964844
2026-06-09,NTPC,355.6499938964844
2026-06-10,NTPC,351.6499938964844
2026-01-01,NUVAMA,1444.6837158203125
2026-01-02,NUVAMA,1454.2918701171875
2026-01-05,NUVAMA,1478.7579345703125
2026-01-06,NUVAMA,1464.4942626953125
2026-01-07,NUVAMA,1464.8905029296875
2026-01-08,NUVAMA,1435.2738037109375
2026-01-09,NUVAMA,1411.1048583984375
2026-01-12,NUVAMA,1404.0721435546875
2026-01-13,NUVAMA,1406.6474609375
2026-01-14,NUVAMA,1421.4063720703125
2026-01-15,NUVAMA,1421.4063720703125
2026-01-16,NUVAMA,1460.5322265625
2026-01-19,NUVAMA,1441.9102783203125
2026-01-20,NUVAMA,1407.9351806640625
2026-01-21,NUVAMA,1351.772216796875
2026-01-22,NUVAMA,1370.1961669921875
2026-01-23,NUVAMA,1319.9764404296875
2026-01-27,NUVAMA,1253.21484375
2026-01-28,NUVAMA,1309.9720458984375
2026-01-29,NUVAMA,1317.5001220703125
2026-01-30,NUVAMA,1332.6551513671875
2026-02-02,NUVAMA,1271.0443115234375
2026-02-03,NUVAMA,1348.6026611328125
2026-02-04,NUVAMA,1378.7147216796875
2026-02-05,NUVAMA,1366.5311279296875
2026-02-06,NUVAMA,1341.1737060546875
2026-02-09,NUVAMA,1372.474365234375
2026-02-10,NUVAMA,1372.87060546875
2026-02-11,NUVAMA,1311.6558837890625
2026-02-12,NUVAMA,1298.0858154296875
2026-02-13,NUVAMA,1287.3880615234375
2026-02-16,NUVAMA,1275.1055908203125
2026-02-17,NUVAMA,1278.5723876953125
2026-02-18,NUVAMA,1304.7222900390625
2026-02-19,NUVAMA,1281.3458251953125
2026-02-20,NUVAMA,1277.5819091796875
2026-02-23,NUVAMA,1251.531005859375
2026-02-24,NUVAMA,1263.7144775390625
2026-02-25,NUVAMA,1262.822998046875
2026-02-26,NUVAMA,1268.7662353515625
2026-02-27,NUVAMA,1233.107177734375
2026-03-02,NUVAMA,1195.0709228515625
2026-03-04,NUVAMA,1185.1656494140625
2026-03-05,NUVAMA,1226.37158203125
2026-03-06,NUVAMA,1213.4947509765625
2026-03-09,NUVAMA,1196.9530029296875
2026-03-10,NUVAMA,1226.2725830078125
2026-03-11,NUVAMA,1201.01416015625
2026-03-12,NUVAMA,1172.5860595703125
2026-03-13,NUVAMA,1147.6246337890625
2026-03-16,NUVAMA,1147.8228759765625
2026-03-17,NUVAMA,1146.43603515625
2026-03-18,NUVAMA,1167.4351806640625
2026-03-19,NUVAMA,1140.0966796875
2026-03-20,NUVAMA,1136.6298828125
2026-03-23,NUVAMA,1100.079345703125
2026-03-24,NUVAMA,1139.4033203125
2026-03-25,NUVAMA,1189.623046875
2026-03-27,NUVAMA,1184.076171875
2026-03-30,NUVAMA,1150.1009521484375
2026-04-01,NUVAMA,1128.111328125
2026-04-02,NUVAMA,1131.7762451171875
2026-04-06,NUVAMA,1163.2750244140625
2026-04-07,NUVAMA,1165.1571044921875
2026-04-08,NUVAMA,1268.865234375
2026-04-09,NUVAMA,1282.5345458984375
2026-04-10,NUVAMA,1294.1236572265625
2026-04-13,NUVAMA,1283.8221435546875
2026-04-15,NUVAMA,1327.900634765625
2026-04-16,NUVAMA,1353.456298828125
2026-04-17,NUVAMA,1387.4312744140625
2026-04-20,NUVAMA,1366.035888671875
2026-04-21,NUVAMA,1378.3184814453125
2026-04-22,NUVAMA,1358.7059326171875
2026-04-23,NUVAMA,1363.6585693359375
2026-04-24,NUVAMA,1333.24951171875
2026-04-27,NUVAMA,1346.7205810546875
2026-04-28,NUVAMA,1365.2435302734375
2026-04-29,NUVAMA,1333.24951171875
2026-04-30,NUVAMA,1313.9342041015625
2026-05-01,NUVAMA,1313.9342041015625
2026-05-04,NUVAMA,1316.707763671875
2026-05-05,NUVAMA,1338.3011474609375
2026-05-06,NUVAMA,1400.2091064453125
2026-05-07,NUVAMA,1460.5322265625
2026-05-08,NUVAMA,1616.044921875
2026-05-11,NUVAMA,1583.65478515625
2026-05-12,NUVAMA,1533.5340576171875
2026-05-13,NUVAMA,1504.9078369140625
2026-05-14,NUVAMA,1463.9000244140625
2026-05-15,NUVAMA,1458.5
2026-05-18,NUVAMA,1439.5999755859375
2026-05-19,NUVAMA,1467.199951171875
2026-05-20,NUVAMA,1476.199951171875
2026-05-21,NUVAMA,1499.0
2026-05-22,NUVAMA,1480.9000244140625
2026-05-25,NUVAMA,1504.800048828125
2026-05-26,NUVAMA,1513.4000244140625
2026-05-27,NUVAMA,1537.199951171875
2026-05-28,NUVAMA,1537.199951171875
2026-05-29,NUVAMA,1554.5999755859375
2026-06-01,NUVAMA,1557.0
2026-06-02,NUVAMA,1573.4000244140625
2026-06-03,NUVAMA,1558.0999755859375
2026-06-04,NUVAMA,1566.5999755859375
2026-06-05,NUVAMA,1574.4000244140625
2026-06-08,NUVAMA,1539.800048828125
2026-06-09,NUVAMA,1556.800048828125
2026-06-10,NUVAMA,1522.199951171875
2026-01-01,NYKAA,265.75
2026-01-02,NYKAA,264.8999938964844
2026-01-05,NYKAA,269.54998779296875
2026-01-06,NYKAA,269.04998779296875
2026-01-07,NYKAA,266.3500061035156
2026-01-08,NYKAA,256.6499938964844
2026-01-09,NYKAA,254.0
2026-01-12,NYKAA,252.75
2026-01-13,NYKAA,254.6000061035156
2026-01-14,NYKAA,254.8500061035156
2026-01-15,NYKAA,254.8500061035156
2026-01-16,NYKAA,252.8500061035156
2026-01-19,NYKAA,250.8000030517578
2026-01-20,NYKAA,242.3500061035156
2026-01-21,NYKAA,241.6499938964844
2026-01-22,NYKAA,239.4499969482422
2026-01-23,NYKAA,234.6999969482422
2026-01-27,NYKAA,236.5
2026-01-28,NYKAA,237.1999969482422
2026-01-29,NYKAA,237.8999938964844
2026-01-30,NYKAA,237.5
2026-02-02,NYKAA,237.6199951171875
2026-02-03,NYKAA,245.4100036621093
2026-02-04,NYKAA,251.02999877929688
2026-02-05,NYKAA,258.2900085449219
2026-02-06,NYKAA,276.989990234375
2026-02-09,NYKAA,277.8599853515625
2026-02-10,NYKAA,280.69000244140625
2026-02-11,NYKAA,277.5400085449219
2026-02-12,NYKAA,280.1400146484375
2026-02-13,NYKAA,270.95001220703125
2026-02-16,NYKAA,275.2099914550781
2026-02-17,NYKAA,271.3099975585937
2026-02-18,NYKAA,272.4200134277344
2026-02-19,NYKAA,267.4599914550781
2026-02-20,NYKAA,265.5799865722656
2026-02-23,NYKAA,266.7300109863281
2026-02-24,NYKAA,261.3599853515625
2026-02-25,NYKAA,266.6300048828125
2026-02-26,NYKAA,267.5299987792969
2026-02-27,NYKAA,265.4800109863281
2026-03-02,NYKAA,259.1000061035156
2026-03-04,NYKAA,255.6999969482422
2026-03-05,NYKAA,260.79998779296875
2026-03-06,NYKAA,254.8000030517578
2026-03-09,NYKAA,249.6999969482422
2026-03-10,NYKAA,256.79998779296875
2026-03-11,NYKAA,251.6999969482422
2026-03-12,NYKAA,244.9499969482422
2026-03-13,NYKAA,238.1499938964844
2026-03-16,NYKAA,237.0
2026-03-17,NYKAA,240.0
2026-03-18,NYKAA,243.6499938964844
2026-03-19,NYKAA,239.3999938964844
2026-03-20,NYKAA,240.6000061035156
2026-03-23,NYKAA,234.75
2026-03-24,NYKAA,240.0500030517578
2026-03-25,NYKAA,244.1000061035156
2026-03-27,NYKAA,239.6499938964844
2026-03-30,NYKAA,235.0
2026-04-01,NYKAA,239.97000122070312
2026-04-02,NYKAA,245.97999572753903
2026-04-06,NYKAA,252.5200042724609
2026-04-07,NYKAA,247.94000244140625
2026-04-08,NYKAA,254.07000732421875
2026-04-09,NYKAA,254.92999267578125
2026-04-10,NYKAA,259.489990234375
2026-04-13,NYKAA,256.9599914550781
2026-04-15,NYKAA,261.9200134277344
2026-04-16,NYKAA,262.6099853515625
2026-04-17,NYKAA,269.6600036621094
2026-04-20,NYKAA,264.54998779296875
2026-04-21,NYKAA,264.94000244140625
2026-04-22,NYKAA,259.94000244140625
2026-04-23,NYKAA,261.8500061035156
2026-04-24,NYKAA,262.7900085449219
2026-04-27,NYKAA,269.19000244140625
2026-04-28,NYKAA,270.1099853515625
2026-04-29,NYKAA,267.8500061035156
2026-04-30,NYKAA,264.760009765625
2026-05-01,NYKAA,264.760009765625
2026-05-04,NYKAA,264.8500061035156
2026-05-05,NYKAA,270.0
2026-05-06,NYKAA,272.3500061035156
2026-05-07,NYKAA,269.8500061035156
2026-05-08,NYKAA,272.79998779296875
2026-05-11,NYKAA,270.25
2026-05-12,NYKAA,260.6499938964844
2026-05-13,NYKAA,265.8500061035156
2026-05-14,NYKAA,273.0
2026-05-15,NYKAA,272.3999938964844
2026-05-18,NYKAA,272.70001220703125
2026-05-19,NYKAA,271.45001220703125
2026-05-20,NYKAA,273.29998779296875
2026-05-21,NYKAA,274.5
2026-05-22,NYKAA,277.25
2026-05-25,NYKAA,270.04998779296875
2026-05-26,NYKAA,266.3500061035156
2026-05-27,NYKAA,263.1499938964844
2026-05-28,NYKAA,263.1499938964844
2026-05-29,NYKAA,262.29998779296875
2026-06-01,NYKAA,266.70001220703125
2026-06-02,NYKAA,269.54998779296875
2026-06-03,NYKAA,269.3999938964844
2026-06-04,NYKAA,267.54998779296875
2026-06-05,NYKAA,262.29998779296875
2026-06-08,NYKAA,260.29998779296875
2026-06-09,NYKAA,267.04998779296875
2026-06-10,NYKAA,262.3999938964844
2026-01-01,OBEROIRLTY,1691.5159912109375
2026-01-02,OBEROIRLTY,1725.52783203125
2026-01-05,OBEROIRLTY,1735.501953125
2026-01-06,OBEROIRLTY,1721.8375244140625
2026-01-07,OBEROIRLTY,1704.282958984375
2026-01-08,OBEROIRLTY,1717.5484619140625
2026-01-09,OBEROIRLTY,1682.539306640625
2026-01-12,OBEROIRLTY,1653.31494140625
2026-01-13,OBEROIRLTY,1652.8162841796875
2026-01-14,OBEROIRLTY,1644.1387939453125
2026-01-15,OBEROIRLTY,1644.1387939453125
2026-01-16,OBEROIRLTY,1660.1971435546875
2026-01-19,OBEROIRLTY,1650.6219482421875
2026-01-20,OBEROIRLTY,1519.8609619140625
2026-01-21,OBEROIRLTY,1498.7156982421875
2026-01-22,OBEROIRLTY,1476.37353515625
2026-01-23,OBEROIRLTY,1452.1036376953125
2026-01-27,OBEROIRLTY,1465.7867431640625
2026-01-28,OBEROIRLTY,1481.367431640625
2026-01-29,OBEROIRLTY,1500.0443115234375
2026-01-30,OBEROIRLTY,1489.0579833984375
2026-02-02,OBEROIRLTY,1472.1788330078125
2026-02-03,OBEROIRLTY,1526.112060546875
2026-02-04,OBEROIRLTY,1543.091064453125
2026-02-05,OBEROIRLTY,1546.986328125
2026-02-06,OBEROIRLTY,1530.7064208984375
2026-02-09,OBEROIRLTY,1562.3673095703125
2026-02-10,OBEROIRLTY,1566.9615478515625
2026-02-11,OBEROIRLTY,1575.3511962890625
2026-02-12,OBEROIRLTY,1564.6644287109375
2026-02-13,OBEROIRLTY,1545.6878662109375
2026-02-16,OBEROIRLTY,1562.16748046875
2026-02-17,OBEROIRLTY,1548.9837646484375
2026-02-18,OBEROIRLTY,1539.395751953125
2026-02-19,OBEROIRLTY,1500.84326171875
2026-02-20,OBEROIRLTY,1521.3179931640625
2026-02-23,OBEROIRLTY,1519.9197998046875
2026-02-24,OBEROIRLTY,1510.031982421875
2026-02-25,OBEROIRLTY,1516.2242431640625
2026-02-26,OBEROIRLTY,1542.4918212890625
2026-02-27,OBEROIRLTY,1520.9185791015625
2026-03-02,OBEROIRLTY,1488.858154296875
2026-03-04,OBEROIRLTY,1452.60302734375
2026-03-05,OBEROIRLTY,1480.268798828125
2026-03-06,OBEROIRLTY,1472.778076171875
2026-03-09,OBEROIRLTY,1467.684326171875
2026-03-10,OBEROIRLTY,1492.154052734375
2026-03-11,OBEROIRLTY,1486.9605712890625
2026-03-12,OBEROIRLTY,1468.4833984375
2026-03-13,OBEROIRLTY,1450.3057861328125
2026-03-16,OBEROIRLTY,1416.347900390625
2026-03-17,OBEROIRLTY,1456.498291015625
2026-03-18,OBEROIRLTY,1470.9803466796875
2026-03-19,OBEROIRLTY,1444.013671875
2026-03-20,OBEROIRLTY,1444.013671875
2026-03-23,OBEROIRLTY,1409.7559814453125
2026-03-24,OBEROIRLTY,1442.01611328125
2026-03-25,OBEROIRLTY,1497.8470458984375
2026-03-27,OBEROIRLTY,1455.1998291015625
2026-03-30,OBEROIRLTY,1417.2467041015625
2026-04-01,OBEROIRLTY,1472.67822265625
2026-04-02,OBEROIRLTY,1505.0382080078125
2026-04-06,OBEROIRLTY,1518.0220947265625
2026-04-07,OBEROIRLTY,1558.3721923828125
2026-04-08,OBEROIRLTY,1633.7789306640625
2026-04-09,OBEROIRLTY,1651.45703125
2026-04-10,OBEROIRLTY,1669.634521484375
2026-04-13,OBEROIRLTY,1683.1177978515625
2026-04-15,OBEROIRLTY,1703.592529296875
2026-04-16,OBEROIRLTY,1708.2867431640625
2026-04-17,OBEROIRLTY,1708.4864501953125
2026-04-20,OBEROIRLTY,1692.805908203125
2026-04-21,OBEROIRLTY,1721.77001953125
2026-04-22,OBEROIRLTY,1731.4580078125
2026-04-23,OBEROIRLTY,1705.5899658203125
2026-04-24,OBEROIRLTY,1684.9156494140625
2026-04-27,OBEROIRLTY,1721.1707763671875
2026-04-28,OBEROIRLTY,1708.1868896484375
2026-04-29,OBEROIRLTY,1698.19921875
2026-04-30,OBEROIRLTY,1667.537109375
2026-05-04,OBEROIRLTY,1691.6072998046875
2026-05-05,OBEROIRLTY,1664.2412109375
2026-05-06,OBEROIRLTY,1671.33251953125
2026-05-07,OBEROIRLTY,1672.930419921875
2026-05-08,OBEROIRLTY,1700.8958740234375
2026-05-11,OBEROIRLTY,1632.68017578125
2026-05-12,OBEROIRLTY,1624.6900634765625
2026-05-13,OBEROIRLTY,1616.699951171875
2026-05-14,OBEROIRLTY,1637.5999755859375
2026-05-15,OBEROIRLTY,1617.199951171875
2026-05-18,OBEROIRLTY,1600.699951171875
2026-05-19,OBEROIRLTY,1622.0
2026-05-20,OBEROIRLTY,1626.699951171875
2026-05-21,OBEROIRLTY,1654.4000244140625
2026-05-22,OBEROIRLTY,1659.5999755859375
2026-05-25,OBEROIRLTY,1712.4000244140625
2026-05-26,OBEROIRLTY,1693.699951171875
2026-05-27,OBEROIRLTY,1692.5999755859375
2026-05-28,OBEROIRLTY,1692.5999755859375
2026-05-29,OBEROIRLTY,1707.0999755859375
2026-06-01,OBEROIRLTY,1649.4000244140625
2026-06-02,OBEROIRLTY,1674.699951171875
2026-06-03,OBEROIRLTY,1637.4000244140625
2026-06-04,OBEROIRLTY,1631.9000244140625
2026-06-05,OBEROIRLTY,1633.4000244140625
2026-06-08,OBEROIRLTY,1600.4000244140625
2026-06-09,OBEROIRLTY,1632.5
2026-06-10,OBEROIRLTY,1591.5999755859375
2026-01-01,OFSS,7473.396484375
2026-01-02,OFSS,7516.1708984375
2026-01-05,OFSS,7463.18896484375
2026-01-06,OFSS,7381.5283203125
2026-01-07,OFSS,7614.35791015625
2026-01-08,OFSS,7382.50048828125
2026-01-09,OFSS,7385.90283203125
2026-01-12,OFSS,7372.77880859375
2026-01-13,OFSS,7481.65966796875
2026-01-14,OFSS,7321.2548828125
2026-01-15,OFSS,7321.2548828125
2026-01-16,OFSS,7737.82080078125
2026-01-19,OFSS,7767.95751953125
2026-01-20,OFSS,7607.06689453125
2026-01-21,OFSS,7459.78662109375
2026-01-22,OFSS,7677.0615234375
2026-01-23,OFSS,7734.41845703125
2026-01-27,OFSS,7783.02587890625
2026-01-28,OFSS,7789.3447265625
2026-01-29,OFSS,7619.21875
2026-01-30,OFSS,7543.87744140625
2026-02-02,OFSS,7519.08740234375
2026-02-03,OFSS,7608.525390625
2026-02-04,OFSS,7308.13134765625
2026-02-05,OFSS,7242.9970703125
2026-02-06,OFSS,7061.69140625
2026-02-09,OFSS,7067.0380859375
2026-02-10,OFSS,7137.51904296875
2026-02-11,OFSS,7016.486328125
2026-02-12,OFSS,6575.61669921875
2026-02-13,OFSS,6454.09814453125
2026-02-16,OFSS,6512.42724609375
2026-02-17,OFSS,6654.36083984375
2026-02-18,OFSS,6527.4951171875
2026-02-19,OFSS,6466.73583984375
2026-02-20,OFSS,6457.50048828125
2026-02-23,OFSS,6483.74853515625
2026-02-24,OFSS,6274.25048828125
2026-02-25,OFSS,6427.85009765625
2026-02-26,OFSS,6665.54052734375
2026-02-27,OFSS,6738.93798828125
2026-03-02,OFSS,6657.27734375
2026-03-04,OFSS,6641.72265625
2026-03-05,OFSS,6600.40673828125
2026-03-06,OFSS,6530.89794921875
2026-03-09,OFSS,6525.55126953125
2026-03-10,OFSS,6633.94580078125
2026-03-11,OFSS,6602.8369140625
2026-03-12,OFSS,6508.05224609375
2026-03-13,OFSS,6344.2451171875
2026-03-16,OFSS,6235.36474609375
2026-03-17,OFSS,6126.48388671875
2026-03-18,OFSS,6410.83740234375
2026-03-19,OFSS,6191.1318359375
2026-03-20,OFSS,6396.7412109375
2026-03-23,OFSS,6265.5009765625
2026-03-24,OFSS,6421.53125
2026-03-25,OFSS,6415.2119140625
2026-03-27,OFSS,6753.52001953125
2026-03-30,OFSS,6543.53564453125
2026-04-01,OFSS,6691.30224609375
2026-04-02,OFSS,6797.7529296875
2026-04-06,OFSS,6821.5703125
2026-04-07,OFSS,6991.69677734375
2026-04-08,OFSS,6980.03076171875
2026-04-09,OFSS,7016.486328125
2026-04-10,OFSS,7051.48388671875
2026-04-13,OFSS,6964.96240234375
2026-04-15,OFSS,7332.43505859375
2026-04-16,OFSS,7559.431640625
2026-04-17,OFSS,7769.90185546875
2026-04-20,OFSS,7857.3955078125
2026-04-21,OFSS,7710.11474609375
2026-04-22,OFSS,7900.169921875
2026-04-23,OFSS,8546.6494140625
2026-04-24,OFSS,8699.7626953125
2026-04-27,OFSS,9099.3154296875
2026-04-28,OFSS,9303.466796875
2026-04-29,OFSS,9418.1806640625
2026-04-30,OFSS,9455.6083984375
2026-05-01,OFSS,9455.6083984375
2026-05-04,OFSS,9459.0107421875
2026-05-05,OFSS,9436.6513671875
2026-05-06,OFSS,9424.5
2026-05-07,OFSS,9498.5
2026-05-08,OFSS,9345.5
2026-05-11,OFSS,9239.5
2026-05-12,OFSS,9010.5
2026-05-13,OFSS,8928.5
2026-05-14,OFSS,8904.5
2026-05-15,OFSS,9015.0
2026-05-18,OFSS,9408.5
2026-05-19,OFSS,9646.0
2026-05-20,OFSS,9703.5
2026-05-21,OFSS,9730.5
2026-05-22,OFSS,9525.0
2026-05-25,OFSS,9703.0
2026-05-26,OFSS,9882.0
2026-05-27,OFSS,10299.5
2026-05-28,OFSS,10299.5
2026-05-29,OFSS,9964.0
2026-06-01,OFSS,10191.0
2026-06-02,OFSS,10344.5
2026-06-03,OFSS,9997.5
2026-06-04,OFSS,10098.0
2026-06-05,OFSS,9936.5
2026-06-08,OFSS,9756.0
2026-06-09,OFSS,9639.5
2026-06-10,OFSS,9470.0
2026-01-01,OIL,421.1095886230469
2026-01-02,OIL,422.3900451660156
2026-01-05,OIL,413.5748596191406
2026-01-06,OIL,419.1397399902344
2026-01-07,OIL,412.0974426269531
2026-01-08,OIL,403.7747497558594
2026-01-09,OIL,413.7225646972656
2026-01-12,OIL,419.1889953613281
2026-01-13,OIL,441.153076171875
2026-01-14,OIL,451.1009216308594
2026-01-15,OIL,451.1009216308594
2026-01-16,OIL,441.8917846679688
2026-01-19,OIL,429.2353210449219
2026-01-20,OIL,422.5377807617188
2026-01-21,OIL,427.0192260742188
2026-01-22,OIL,429.8755493164063
2026-01-23,OIL,429.1368713378906
2026-01-27,OIL,441.7932739257813
2026-01-28,OIL,483.1113586425781
2026-01-29,OIL,506.99609375
2026-01-30,OIL,502.3668823242188
2026-02-02,OIL,476.0198059082031
2026-02-03,OIL,481.5354614257813
2026-02-04,OIL,499.4613342285156
2026-02-05,OIL,490.9908752441406
2026-02-06,OIL,489.75970458984375
2026-02-09,OIL,482.6681518554688
2026-02-10,OIL,481.4862365722656
2026-02-11,OIL,472.0308227539063
2026-02-12,OIL,467.6971130371094
2026-02-13,OIL,448.3923645019531
2026-02-16,OIL,456.8135681152344
2026-02-17,OIL,457.7000122070313
2026-02-18,OIL,453.4500122070313
2026-02-19,OIL,476.7000122070313
2026-02-20,OIL,475.5499877929688
2026-02-23,OIL,473.75
2026-02-24,OIL,472.2000122070313
2026-02-25,OIL,470.25
2026-02-26,OIL,473.4500122070313
2026-02-27,OIL,483.8999938964844
2026-03-02,OIL,488.0499877929688
2026-03-04,OIL,492.1000061035156
2026-03-05,OIL,479.1000061035156
2026-03-06,OIL,484.5
2026-03-09,OIL,474.0499877929688
2026-03-10,OIL,470.5499877929688
2026-03-11,OIL,482.7000122070313
2026-03-12,OIL,479.2999877929688
2026-03-13,OIL,470.5499877929688
2026-03-16,OIL,460.1000061035156
2026-03-17,OIL,473.75
2026-03-18,OIL,470.4500122070313
2026-03-19,OIL,477.0499877929688
2026-03-20,OIL,475.5
2026-03-23,OIL,464.6499938964844
2026-03-24,OIL,477.9500122070313
2026-03-25,OIL,471.3999938964844
2026-03-27,OIL,478.0
2026-03-30,OIL,475.4500122070313
2026-04-01,OIL,473.3999938964844
2026-04-02,OIL,480.1499938964844
2026-04-06,OIL,472.2000122070313
2026-04-07,OIL,481.8999938964844
2026-04-08,OIL,458.9500122070313
2026-04-09,OIL,470.75
2026-04-10,OIL,471.2999877929688
2026-04-13,OIL,477.1499938964844
2026-04-15,OIL,463.25
2026-04-16,OIL,462.3999938964844
2026-04-17,OIL,470.1000061035156
2026-04-20,OIL,471.7000122070313
2026-04-21,OIL,465.1499938964844
2026-04-22,OIL,469.75
2026-04-23,OIL,473.8999938964844
2026-04-24,OIL,473.7000122070313
2026-04-27,OIL,476.2000122070313
2026-04-28,OIL,497.2000122070313
2026-04-29,OIL,492.8500061035156
2026-04-30,OIL,490.7999877929688
2026-05-01,OIL,490.7999877929688
2026-05-04,OIL,475.1000061035156
2026-05-05,OIL,476.5
2026-05-06,OIL,450.25
2026-05-07,OIL,452.8500061035156
2026-05-08,OIL,454.2000122070313
2026-05-11,OIL,456.0
2026-05-12,OIL,490.9500122070313
2026-05-13,OIL,507.1000061035156
2026-05-14,OIL,517.5499877929688
2026-05-15,OIL,518.2999877929688
2026-05-18,OIL,506.0499877929688
2026-05-19,OIL,501.7000122070313
2026-05-20,OIL,504.3999938964844
2026-05-21,OIL,503.5
2026-05-22,OIL,499.75
2026-05-25,OIL,482.5499877929688
2026-05-26,OIL,492.1000061035156
2026-05-27,OIL,488.0
2026-05-28,OIL,488.0
2026-05-29,OIL,476.1499938964844
2026-06-01,OIL,482.75
2026-06-02,OIL,484.1000061035156
2026-06-03,OIL,490.9500122070313
2026-06-04,OIL,488.8999938964844
2026-06-05,OIL,483.3500061035156
2026-06-08,OIL,481.0
2026-06-09,OIL,475.9500122070313
2026-06-10,OIL,427.3500061035156
2026-01-01,ONGC,232.4696044921875
2026-01-02,ONGC,235.90869140625
2026-01-05,ONGC,232.6161499023437
2026-01-06,ONGC,236.32879638671875
2026-01-07,ONGC,233.56385803222656
2026-01-08,ONGC,226.09950256347656
2026-01-09,ONGC,228.70811462402344
2026-01-12,ONGC,230.29087829589844
2026-01-13,ONGC,238.1753387451172
2026-01-14,ONGC,242.5230255126953
2026-01-15,ONGC,242.5230255126953
2026-01-16,ONGC,241.4873962402344
2026-01-19,ONGC,237.520751953125
2026-01-20,ONGC,234.86328125
2026-01-21,ONGC,236.7977600097656
2026-01-22,ONGC,238.40005493164065
2026-01-23,ONGC,239.8264923095703
2026-01-27,ONGC,242.2494659423828
2026-01-28,ONGC,262.4051513671875
2026-01-29,ONGC,269.0586242675781
2026-01-30,ONGC,262.77642822265625
2026-02-02,ONGC,248.1115264892578
2026-02-03,ONGC,251.0914001464844
2026-02-04,ONGC,260.8126525878906
2026-02-05,ONGC,263.01092529296875
2026-02-06,ONGC,262.7666931152344
2026-02-09,ONGC,260.470703125
2026-02-10,ONGC,265.8930969238281
2026-02-11,ONGC,268.2867736816406
2026-02-12,ONGC,269.9965515136719
2026-02-13,ONGC,261.2522888183594
2026-02-16,ONGC,265.306884765625
2026-02-17,ONGC,265.6000061035156
2026-02-18,ONGC,264.6000061035156
2026-02-19,ONGC,274.6499938964844
2026-02-20,ONGC,278.6499938964844
2026-02-23,ONGC,275.6499938964844
2026-02-24,ONGC,276.5
2026-02-25,ONGC,277.45001220703125
2026-02-26,ONGC,280.1000061035156
2026-02-27,ONGC,279.70001220703125
2026-03-02,ONGC,282.20001220703125
2026-03-04,ONGC,276.95001220703125
2026-03-05,ONGC,276.3500061035156
2026-03-06,ONGC,278.95001220703125
2026-03-09,ONGC,270.79998779296875
2026-03-10,ONGC,269.20001220703125
2026-03-11,ONGC,270.75
2026-03-12,ONGC,270.54998779296875
2026-03-13,ONGC,264.1000061035156
2026-03-16,ONGC,260.45001220703125
2026-03-17,ONGC,264.75
2026-03-18,ONGC,265.0
2026-03-19,ONGC,269.1000061035156
2026-03-20,ONGC,265.3999938964844
2026-03-23,ONGC,265.45001220703125
2026-03-24,ONGC,268.04998779296875
2026-03-25,ONGC,270.20001220703125
2026-03-27,ONGC,281.95001220703125
2026-03-30,ONGC,284.6499938964844
2026-04-01,ONGC,288.04998779296875
2026-04-02,ONGC,287.20001220703125
2026-04-06,ONGC,281.8500061035156
2026-04-07,ONGC,286.6499938964844
2026-04-08,ONGC,285.5
2026-04-09,ONGC,288.6000061035156
2026-04-10,ONGC,286.5
2026-04-13,ONGC,287.54998779296875
2026-04-15,ONGC,287.6000061035156
2026-04-16,ONGC,282.75
2026-04-17,ONGC,284.04998779296875
2026-04-20,ONGC,283.3500061035156
2026-04-21,ONGC,283.1000061035156
2026-04-22,ONGC,283.6499938964844
2026-04-23,ONGC,286.25
2026-04-24,ONGC,284.79998779296875
2026-04-27,ONGC,285.8999938964844
2026-04-28,ONGC,301.29998779296875
2026-04-29,ONGC,301.3999938964844
2026-04-30,ONGC,299.54998779296875
2026-05-01,ONGC,299.54998779296875
2026-05-04,ONGC,292.8999938964844
2026-05-05,ONGC,289.95001220703125
2026-05-06,ONGC,280.79998779296875
2026-05-07,ONGC,283.8999938964844
2026-05-08,ONGC,279.20001220703125
2026-05-11,ONGC,281.0
2026-05-12,ONGC,294.5
2026-05-13,ONGC,297.1499938964844
2026-05-14,ONGC,300.8999938964844
2026-05-15,ONGC,299.3500061035156
2026-05-18,ONGC,297.20001220703125
2026-05-19,ONGC,296.5
2026-05-20,ONGC,298.29998779296875
2026-05-21,ONGC,295.8500061035156
2026-05-22,ONGC,290.0
2026-05-25,ONGC,284.95001220703125
2026-05-26,ONGC,287.5
2026-05-27,ONGC,274.04998779296875
